"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,8/25/2014 3:27:53,999,8/24/2014 20:27:53,10/14/2015 17:34:17,1,1.30,13.51,22.29,8.87,
2,8/25/2014 3:27:51,948,8/24/2014 20:27:51,10/14/2015 17:34:21,2,1.44,16.21,22.97,14.47,
3,8/25/2014 3:28:14,79,8/24/2014 20:28:14,10/14/2015 17:35:12,2,1.15,16.89,24.32,12.97,
4,8/25/2014 3:28:19,860,8/24/2014 20:28:19,10/14/2015 17:35:31,1,1.08,13.51,23.64,2.30,
5,8/25/2014 3:28:18,981,8/24/2014 20:28:18,10/14/2015 17:35:34,2,1.08,14.86,23.64,9.97,
6,8/25/2014 3:28:28,175,8/24/2014 20:28:28,10/14/2015 17:37:11,1,1.37,19.59,31.08,6.92,
7,8/25/2014 3:28:27,708,8/24/2014 20:28:27,10/14/2015 17:37:14,2,1.30,18.24,27.70,15.64,
8,8/25/2014 3:28:34,129,8/24/2014 20:28:34,10/14/2015 17:37:42,1,0.94,14.18,22.29,2.52,
9,8/25/2014 3:28:33,172,8/24/2014 20:28:33,10/14/2015 17:37:44,2,1.30,16.21,25.67,7.97,
10,8/25/2014 3:28:38,147,8/24/2014 20:28:38,10/14/2015 17:38:12,1,1.01,19.59,29.72,5.52,
11,8/25/2014 3:28:37,390,8/24/2014 20:28:37,10/14/2015 17:38:15,2,1.08,18.24,27.70,8.76,
12,8/25/2014 3:36:43,746,8/24/2014 20:36:43,10/14/2015 17:50:36,2,2.02,0.67,124.32,11.87,"noise                                             "
13,8/25/2014 3:37:43,282,8/24/2014 20:37:43,10/14/2015 17:51:31,2,1.95,-4.72,124.32,1.#Q,"noise                                             "
14,8/25/2014 3:42:05,820,8/24/2014 20:42:05,10/14/2015 18:02:09,1,24.23,34.45,43.24,5.59,
15,8/25/2014 3:41:57,40,8/24/2014 20:41:57,10/14/2015 18:02:17,2,13.74,35.81,41.21,3.75,
16,8/25/2014 3:47:17,624,8/24/2014 20:47:17,10/14/2015 18:10:14,1,11.50,49.32,58.10,4.99,
17,8/25/2014 3:50:38,665,8/24/2014 20:50:38,10/14/2015 18:13:02,1,1.30,21.62,35.13,12.30,
18,8/25/2014 3:50:38,810,8/24/2014 20:50:38,10/14/2015 18:13:06,2,1.44,20.94,33.10,8.07,
19,8/25/2014 3:50:55,815,8/24/2014 20:50:55,10/14/2015 18:13:42,1,1.01,20.94,27.70,4.41,
20,8/25/2014 3:50:56,210,8/24/2014 20:50:56,10/14/2015 18:13:45,2,1.01,18.91,28.37,5.83,
21,8/25/2014 3:51:02,766,8/24/2014 20:51:02,10/14/2015 18:14:08,1,1.01,23.64,31.75,-1.61,
22,8/25/2014 3:51:03,317,8/24/2014 20:51:03,10/14/2015 18:14:11,2,1.08,18.24,28.37,4.47,
23,8/25/2014 3:52:25,786,8/24/2014 20:52:25,10/14/2015 18:16:32,1,0.86,23.64,34.45,0.05,
24,8/25/2014 3:52:26,98,8/24/2014 20:52:26,10/14/2015 18:16:35,2,0.86,21.62,30.40,3.46,
25,8/25/2014 3:52:51,37,8/24/2014 20:52:51,10/14/2015 18:17:04,1,1.15,22.97,31.75,5.18,
26,8/25/2014 3:52:51,348,8/24/2014 20:52:51,10/14/2015 18:17:06,2,1.01,23.64,32.43,3.25,
27,8/25/2014 3:53:37,80,8/24/2014 20:53:37,10/14/2015 18:18:34,1,1.30,21.62,31.75,5.92,
